id,latitude,longitude,severity_score,road_name,type,region
1804,26.0417,69.2155,5.0,Peshawar Rd,ROAD_WORKS,Pakistan
1805,36.9097,71.2153,1.0,Shahrah-e-Faisal,TRAFFIC_JAM,London
1806,27.5388,67.485,8.7,Peshawar Rd,ROAD_CLOSURE,Pakistan
1807,26.7215,71.5139,1.1,Ring Road,ACCIDENT,Pakistan
1808,25.6662,71.4113,8.4,Peshawar Rd,ROAD_CLOSURE,Pakistan
1809,24.2549,74.8117,8.5,M-2 Motorway,TRAFFIC_JAM,London
1810,24.4324,70.9609,9.6,GT Road,ROAD_WORKS,Pakistan
1811,31.7697,71.4615,7.8,M-2 Motorway,ROAD_CLOSURE,London
1812,29.0498,74.2872,5.1,M-2 Motorway,ACCIDENT,Pakistan
1813,35.6041,73.555,3.3,Peshawar Rd,TRAFFIC_JAM,London
1814,29.7816,69.6596,1.8,Mall Road,TRAFFIC_JAM,Pakistan
1815,26.6314,74.9285,3.4,Shahrah-e-Faisal,ACCIDENT,London
1816,28.3311,70.7325,6.1,Peshawar Rd,ACCIDENT,Pakistan
1817,36.9887,69.0474,3.9,Mall Road,TRAFFIC_JAM,Pakistan
1818,25.9016,68.0409,7.5,Ring Road,TRAFFIC_JAM,Pakistan
1819,27.1468,70.3596,6.3,GT Road,ACCIDENT,Pakistan
1820,25.5353,69.571,1.1,M-2 Motorway,ROAD_WORKS,Pakistan
1821,31.9761,72.8461,6.8,M-2 Motorway,ACCIDENT,Pakistan
1822,24.7218,68.1426,6.1,GT Road,ROAD_WORKS,London
1823,33.6896,68.4555,7.1,GT Road,TRAFFIC_JAM,London
1824,33.1444,72.2538,7.4,M-2 Motorway,ROAD_CLOSURE,London
1825,27.7919,70.6504,4.0,M-2 Motorway,ROAD_CLOSURE,London
1826,32.6601,69.6038,9.6,Mall Road,ROAD_CLOSURE,London
1827,26.8562,69.0892,3.5,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1828,29.761,67.0215,7.3,M-2 Motorway,ROAD_CLOSURE,London
1829,27.8452,74.7348,5.6,Mall Road,ROAD_CLOSURE,Pakistan
1830,29.297,69.0173,6.1,Shahrah-e-Faisal,ROAD_CLOSURE,London
1831,35.8228,74.2765,5.2,M-2 Motorway,ROAD_CLOSURE,London
1832,27.24,72.6629,9.4,Ring Road,TRAFFIC_JAM,Pakistan
1833,29.5521,67.5009,3.3,GT Road,ROAD_WORKS,London
1834,33.3231,73.7073,2.2,Peshawar Rd,ROAD_CLOSURE,Pakistan
1835,35.9505,72.9767,9.7,GT Road,TRAFFIC_JAM,London
1836,29.7726,72.3189,7.3,M-2 Motorway,ROAD_CLOSURE,London
1837,24.9037,73.1652,4.6,Peshawar Rd,ACCIDENT,Pakistan
1838,35.5147,68.3553,6.8,GT Road,ACCIDENT,Pakistan
1839,24.8507,69.6622,2.1,Ring Road,ROAD_WORKS,Pakistan
1840,34.9332,73.9429,3.6,Peshawar Rd,TRAFFIC_JAM,London
1841,26.6173,68.3747,3.9,Peshawar Rd,ACCIDENT,Pakistan
1842,25.0462,72.9721,1.5,Mall Road,ACCIDENT,Pakistan
1843,34.761,70.6093,7.4,GT Road,ROAD_CLOSURE,Pakistan
1844,28.5037,74.4259,4.7,Ring Road,ACCIDENT,Pakistan
1845,35.9178,74.1282,1.0,GT Road,TRAFFIC_JAM,Pakistan
1846,25.1745,72.5481,3.1,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1847,35.6462,70.8403,9.1,Shahrah-e-Faisal,ROAD_CLOSURE,London
1848,33.524,70.7159,9.9,Peshawar Rd,TRAFFIC_JAM,Pakistan
1849,29.5268,73.5518,7.4,GT Road,ROAD_WORKS,London
1850,30.6415,74.5915,5.3,Mall Road,TRAFFIC_JAM,London
1851,35.1119,72.5054,5.6,Peshawar Rd,TRAFFIC_JAM,London
1852,29.428,70.7206,9.9,Peshawar Rd,ROAD_CLOSURE,Pakistan
1853,33.5018,69.8257,5.9,Shahrah-e-Faisal,TRAFFIC_JAM,London
1854,29.9009,69.7822,4.5,Mall Road,ROAD_WORKS,London
1855,36.7809,73.5143,4.2,Ring Road,ACCIDENT,Pakistan
1856,28.8966,72.6633,1.8,Mall Road,ROAD_WORKS,London
1857,36.5372,67.703,3.6,Ring Road,ROAD_CLOSURE,Pakistan
1858,29.1295,71.2678,2.6,GT Road,TRAFFIC_JAM,Pakistan
1859,30.3943,68.8887,7.7,Peshawar Rd,TRAFFIC_JAM,London
1860,33.518,70.5541,2.1,GT Road,TRAFFIC_JAM,Pakistan
1861,28.7404,69.2031,3.8,M-2 Motorway,ROAD_WORKS,London
1862,31.1307,70.1129,5.5,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1863,24.392,68.6433,4.5,Peshawar Rd,ROAD_WORKS,Pakistan
1864,27.5439,70.2485,3.0,Mall Road,TRAFFIC_JAM,Pakistan
1865,31.7607,69.152,3.4,M-2 Motorway,ACCIDENT,Pakistan
1866,30.6411,72.2191,5.0,Mall Road,ROAD_WORKS,London
1867,29.1091,70.2143,9.3,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1868,34.5127,67.9829,6.6,GT Road,ACCIDENT,Pakistan
1869,35.6051,71.4596,9.0,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1870,25.2777,68.1357,7.6,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1871,24.9467,70.8052,8.9,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1872,32.7455,73.91,4.3,Peshawar Rd,ROAD_CLOSURE,Pakistan
1873,29.3937,69.5961,3.3,Peshawar Rd,ROAD_WORKS,Pakistan
1874,30.1386,74.2061,9.7,M-2 Motorway,ROAD_WORKS,Pakistan
1875,27.622,71.7979,2.9,GT Road,TRAFFIC_JAM,Pakistan
1876,31.9827,67.4304,5.1,Ring Road,ROAD_CLOSURE,London
1877,33.1697,67.153,5.8,GT Road,ACCIDENT,Pakistan
1878,35.4878,68.1357,1.4,GT Road,ROAD_CLOSURE,Pakistan
1879,34.241,74.2685,6.6,GT Road,TRAFFIC_JAM,Pakistan
1880,24.8709,69.6983,9.5,Shahrah-e-Faisal,ACCIDENT,Pakistan
1881,30.8668,72.7291,3.0,GT Road,ACCIDENT,London
1882,30.7197,70.544,4.5,M-2 Motorway,ROAD_CLOSURE,Pakistan
1883,35.3802,74.0863,2.4,Peshawar Rd,ACCIDENT,London
1884,30.9578,69.6085,5.0,Peshawar Rd,ROAD_WORKS,London
1885,29.733,74.0938,9.4,Peshawar Rd,TRAFFIC_JAM,Pakistan
1886,36.0198,73.7506,4.6,Shahrah-e-Faisal,ACCIDENT,London
1887,28.838,73.4557,5.5,GT Road,ROAD_CLOSURE,London
1888,32.9687,69.8839,5.7,GT Road,TRAFFIC_JAM,Pakistan
1889,26.4804,68.378,3.6,GT Road,ROAD_CLOSURE,Pakistan
1890,34.9689,68.9859,1.1,M-2 Motorway,ROAD_CLOSURE,London
1891,28.9379,73.5142,1.8,M-2 Motorway,ROAD_CLOSURE,Pakistan
1892,31.0967,69.2463,2.7,Shahrah-e-Faisal,ROAD_CLOSURE,London
1893,32.524,74.4378,4.7,Mall Road,ROAD_WORKS,London
1894,25.3887,74.542,7.2,Peshawar Rd,ACCIDENT,Pakistan
1895,33.7276,69.6912,6.0,GT Road,ACCIDENT,London
1896,24.2304,67.0708,9.9,Mall Road,ROAD_WORKS,Pakistan
1897,36.0702,73.3452,4.3,M-2 Motorway,ROAD_WORKS,Pakistan
1898,35.8731,67.9252,1.4,Mall Road,ACCIDENT,Pakistan
1899,26.2734,68.6376,5.3,Shahrah-e-Faisal,ROAD_CLOSURE,London
1900,34.6239,70.4342,8.6,Mall Road,ROAD_CLOSURE,London
1901,24.3824,71.2523,8.7,M-2 Motorway,ACCIDENT,London
1902,34.0205,68.1869,1.9,GT Road,ROAD_CLOSURE,London
1903,36.4239,70.0855,3.1,Peshawar Rd,ROAD_CLOSURE,Pakistan
1904,36.6276,70.9285,1.8,GT Road,ROAD_CLOSURE,Pakistan
1905,32.5017,73.7951,7.8,Mall Road,ROAD_WORKS,Pakistan
1906,34.8693,69.213,6.4,GT Road,TRAFFIC_JAM,London
1907,30.0252,68.4369,5.6,Shahrah-e-Faisal,ROAD_CLOSURE,London
1908,30.4932,73.2511,4.7,GT Road,ACCIDENT,London
1909,25.3529,70.8984,3.2,Peshawar Rd,ACCIDENT,Pakistan
1910,28.4104,70.9921,8.3,Ring Road,ROAD_WORKS,London
1911,33.28,72.1261,8.4,Peshawar Rd,ACCIDENT,London
1912,30.6367,71.787,8.8,Shahrah-e-Faisal,ROAD_WORKS,London
1913,35.2563,73.5844,8.2,Shahrah-e-Faisal,ROAD_WORKS,London
1914,30.0798,67.06,3.9,Shahrah-e-Faisal,ROAD_WORKS,London
1915,28.8724,68.5824,3.9,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1916,32.8485,69.8717,9.2,GT Road,TRAFFIC_JAM,Pakistan
1917,31.1973,67.199,9.4,Peshawar Rd,ROAD_WORKS,London
1918,24.8,74.3172,9.7,Shahrah-e-Faisal,ACCIDENT,London
1919,35.1745,72.8571,5.3,GT Road,TRAFFIC_JAM,Pakistan
1920,28.3695,73.1902,2.8,Shahrah-e-Faisal,ACCIDENT,London
1921,29.285,72.3456,10.0,Mall Road,TRAFFIC_JAM,London
1922,28.0882,74.1405,3.5,Ring Road,ROAD_WORKS,Pakistan
1923,29.7613,72.1848,2.5,Shahrah-e-Faisal,ROAD_WORKS,London
1924,27.5399,71.5362,9.4,M-2 Motorway,TRAFFIC_JAM,Pakistan
1925,35.096,67.5384,9.1,GT Road,TRAFFIC_JAM,London
1926,24.1614,74.7391,7.5,Peshawar Rd,ROAD_WORKS,Pakistan
1927,30.3189,73.3176,9.5,GT Road,ACCIDENT,London
1928,31.1245,70.2919,2.8,Ring Road,ACCIDENT,London
1929,36.4342,74.4044,4.6,GT Road,TRAFFIC_JAM,Pakistan
1930,29.5537,72.1202,5.0,M-2 Motorway,TRAFFIC_JAM,Pakistan
1931,25.7439,68.467,3.3,Peshawar Rd,ROAD_CLOSURE,London
1932,26.5151,67.6672,1.3,Mall Road,TRAFFIC_JAM,London
1933,32.1339,72.1714,7.4,Mall Road,ACCIDENT,London
1934,28.9085,70.7005,4.3,M-2 Motorway,TRAFFIC_JAM,Pakistan
1935,36.1664,73.0745,4.5,Ring Road,ACCIDENT,Pakistan
1936,30.568,73.4681,3.9,M-2 Motorway,TRAFFIC_JAM,London
1937,29.3688,71.8483,8.8,Shahrah-e-Faisal,ACCIDENT,Pakistan
1938,33.2764,73.2714,9.9,M-2 Motorway,ROAD_CLOSURE,London
1939,27.9449,69.6332,3.0,M-2 Motorway,TRAFFIC_JAM,Pakistan
1940,26.5974,71.1885,8.1,Shahrah-e-Faisal,ROAD_CLOSURE,London
1941,35.7477,72.0133,2.1,Ring Road,TRAFFIC_JAM,London
1942,33.1047,67.8737,3.1,M-2 Motorway,ROAD_CLOSURE,Pakistan
1943,31.2454,72.755,1.6,Mall Road,ACCIDENT,Pakistan
1944,33.054,67.4616,8.0,GT Road,ACCIDENT,Pakistan
1945,33.1211,70.5236,5.1,M-2 Motorway,TRAFFIC_JAM,Pakistan
1946,35.4542,71.656,7.8,Peshawar Rd,ROAD_CLOSURE,London
1947,24.1718,71.0514,7.6,Mall Road,TRAFFIC_JAM,London
1948,31.1627,67.2111,8.8,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1949,31.6454,70.5142,6.0,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1950,30.9624,70.2161,8.2,GT Road,ROAD_WORKS,London
1951,32.2817,74.9177,9.3,Mall Road,TRAFFIC_JAM,London
1952,33.2918,68.9436,1.2,Ring Road,ROAD_CLOSURE,London
1953,33.5018,68.3936,4.4,Mall Road,ROAD_CLOSURE,London
1954,27.2903,73.6518,1.2,M-2 Motorway,TRAFFIC_JAM,London
1955,25.327,71.4757,4.6,Mall Road,ROAD_WORKS,Pakistan
1956,24.3144,68.3834,4.9,Ring Road,ACCIDENT,Pakistan
1957,24.5957,68.8879,3.4,M-2 Motorway,ROAD_CLOSURE,London
1958,32.0691,71.5214,6.9,Peshawar Rd,ROAD_CLOSURE,London
1959,33.3495,71.0814,6.9,M-2 Motorway,TRAFFIC_JAM,London
1960,31.5637,67.9377,6.6,GT Road,ROAD_CLOSURE,London
1961,25.5284,73.9531,4.6,M-2 Motorway,ROAD_CLOSURE,Pakistan
1962,35.1102,68.4087,4.0,Ring Road,ROAD_CLOSURE,London
1963,34.0126,73.5352,2.6,M-2 Motorway,ROAD_CLOSURE,Pakistan
1964,32.7115,73.207,6.2,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1965,28.9811,70.1171,6.3,Ring Road,ACCIDENT,Pakistan
1966,24.1845,69.1318,3.9,M-2 Motorway,ROAD_WORKS,London
1967,30.1902,67.8673,5.2,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1968,27.2862,67.4216,2.7,Shahrah-e-Faisal,ROAD_WORKS,London
1969,25.3091,67.8483,9.3,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1970,28.1698,71.9248,5.3,Ring Road,TRAFFIC_JAM,London
1971,35.425,70.3391,9.0,Peshawar Rd,TRAFFIC_JAM,London
1972,31.8193,70.2092,3.1,Shahrah-e-Faisal,ROAD_CLOSURE,London
1973,33.7335,71.3333,2.5,Ring Road,ROAD_WORKS,Pakistan
1974,26.5041,67.9088,7.9,Peshawar Rd,ROAD_WORKS,Pakistan
1975,35.2412,71.4074,9.1,M-2 Motorway,ROAD_CLOSURE,Pakistan
1976,34.4399,71.8091,1.2,GT Road,ROAD_WORKS,London
1977,36.9126,70.5427,6.8,Mall Road,ROAD_WORKS,Pakistan
1978,34.6889,67.1324,9.9,Mall Road,TRAFFIC_JAM,London
1979,34.5425,71.0303,2.7,Peshawar Rd,ROAD_CLOSURE,Pakistan
1980,25.497,68.1803,2.1,GT Road,TRAFFIC_JAM,Pakistan
1981,27.676,73.6104,6.1,Ring Road,TRAFFIC_JAM,London
1982,29.7204,70.8991,8.5,Mall Road,ROAD_CLOSURE,Pakistan
1983,26.8347,72.6205,4.5,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1984,35.0394,74.1984,1.5,M-2 Motorway,ACCIDENT,London
1985,34.581,68.448,3.2,Peshawar Rd,TRAFFIC_JAM,London
1986,28.8887,68.0659,2.3,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1987,26.7975,72.0668,8.3,Peshawar Rd,TRAFFIC_JAM,London
1988,27.3802,71.9922,1.7,Mall Road,ROAD_CLOSURE,Pakistan
1989,26.6965,67.8019,6.0,Mall Road,ACCIDENT,Pakistan
1990,30.5228,71.3615,6.0,Shahrah-e-Faisal,TRAFFIC_JAM,London
1991,26.1828,69.5587,8.3,GT Road,ROAD_WORKS,Pakistan
1992,32.9121,73.6058,3.6,Mall Road,ROAD_WORKS,London
1993,32.64,74.9427,8.2,GT Road,ROAD_CLOSURE,London
1994,32.5615,67.6429,1.1,Shahrah-e-Faisal,ACCIDENT,Pakistan
1995,28.097,68.8985,5.3,Ring Road,ACCIDENT,Pakistan
1996,25.6012,67.4572,6.6,Peshawar Rd,TRAFFIC_JAM,London
1997,34.9966,72.6419,8.9,Mall Road,TRAFFIC_JAM,Pakistan
1998,28.6978,69.3687,7.9,M-2 Motorway,TRAFFIC_JAM,Pakistan
1999,27.1424,70.9366,4.1,Shahrah-e-Faisal,TRAFFIC_JAM,London
2000,27.0627,73.3095,8.9,M-2 Motorway,ROAD_WORKS,Pakistan
2001,30.1292,67.1303,1.5,GT Road,ACCIDENT,Pakistan
2002,27.5004,71.3294,7.9,Ring Road,TRAFFIC_JAM,Pakistan
2003,33.9893,71.5563,7.2,M-2 Motorway,ROAD_CLOSURE,London
2004,27.3835,69.7304,9.7,GT Road,ROAD_WORKS,London
2005,33.9262,68.7635,9.8,M-2 Motorway,TRAFFIC_JAM,Pakistan
2006,33.5218,74.8948,8.3,GT Road,ROAD_CLOSURE,London
2007,31.8586,71.9895,8.9,Mall Road,ROAD_WORKS,London
2008,30.8241,70.6631,8.5,Mall Road,ROAD_WORKS,Pakistan
2009,25.1809,72.6796,9.3,Peshawar Rd,ROAD_WORKS,Pakistan
2010,25.4217,73.9581,9.0,Mall Road,ACCIDENT,London
2011,31.4568,74.6415,6.4,GT Road,ACCIDENT,London
2012,26.5425,69.2186,5.9,Mall Road,TRAFFIC_JAM,Pakistan
2013,30.2214,67.6848,7.3,GT Road,ACCIDENT,London
2014,36.9689,71.1982,7.6,GT Road,ROAD_WORKS,London
2015,30.3907,69.3137,6.3,M-2 Motorway,ROAD_CLOSURE,London
2016,28.5593,74.6857,4.5,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
2017,31.2847,71.3653,2.7,Ring Road,ROAD_CLOSURE,London
2018,24.2383,67.2214,2.0,M-2 Motorway,ROAD_WORKS,Pakistan
2019,35.5589,71.622,1.4,GT Road,ROAD_WORKS,Pakistan
2020,36.3843,68.5817,8.0,Mall Road,ACCIDENT,London
2021,29.36,69.1121,8.7,M-2 Motorway,ACCIDENT,London
2022,28.5751,68.519,6.4,GT Road,TRAFFIC_JAM,London
2023,27.5118,71.0688,2.3,Shahrah-e-Faisal,ACCIDENT,Pakistan
2024,33.1014,69.9951,6.4,Shahrah-e-Faisal,ACCIDENT,Pakistan
2025,26.2792,71.9972,9.3,Mall Road,ACCIDENT,Pakistan
2026,25.6255,68.1217,9.3,Ring Road,TRAFFIC_JAM,London
2027,29.6502,70.7594,7.3,M-2 Motorway,ROAD_CLOSURE,Pakistan
2028,30.5125,69.5298,2.4,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
2029,34.7229,74.7044,3.4,Ring Road,ROAD_CLOSURE,Pakistan
2030,35.2781,67.9387,7.9,M-2 Motorway,ACCIDENT,London
2031,30.3745,70.1642,9.9,Peshawar Rd,ROAD_CLOSURE,London
2032,25.1193,71.3543,5.4,Ring Road,TRAFFIC_JAM,London
2033,27.1446,73.9451,9.1,Ring Road,ACCIDENT,London
2034,31.129,68.7031,2.7,Ring Road,TRAFFIC_JAM,London
2035,27.713,71.5315,4.1,M-2 Motorway,ACCIDENT,Pakistan
2036,28.549,72.6387,6.5,GT Road,TRAFFIC_JAM,London
2037,30.839,74.2162,3.6,M-2 Motorway,TRAFFIC_JAM,Pakistan
2038,24.8355,68.3432,5.0,Ring Road,ROAD_CLOSURE,Pakistan
2039,33.2819,74.4672,8.6,Peshawar Rd,ROAD_CLOSURE,Pakistan
2040,36.5823,71.3453,4.7,GT Road,ROAD_WORKS,London
2041,35.0774,70.7302,1.8,Peshawar Rd,ROAD_CLOSURE,Pakistan
2042,26.7751,67.8614,1.9,Shahrah-e-Faisal,ACCIDENT,Pakistan
2043,36.4947,68.2867,5.8,Ring Road,ROAD_CLOSURE,London
2044,24.3822,72.0022,2.1,Ring Road,ROAD_WORKS,Pakistan
2045,29.673,67.9704,2.5,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
2046,27.8039,74.1399,2.4,Peshawar Rd,TRAFFIC_JAM,London
2047,36.5125,71.6056,5.7,GT Road,TRAFFIC_JAM,Pakistan
2048,29.9013,71.6884,8.7,GT Road,ACCIDENT,Pakistan
2049,32.3647,72.2582,9.1,Peshawar Rd,ROAD_WORKS,London
2050,27.2727,67.9872,6.1,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
2051,31.3535,68.5168,3.1,GT Road,ACCIDENT,London
2052,34.7618,68.265,7.7,Mall Road,ROAD_CLOSURE,London
2053,31.1925,70.3951,3.2,GT Road,ROAD_WORKS,Pakistan
2054,33.6896,72.3738,5.6,M-2 Motorway,ROAD_CLOSURE,London
2055,24.8132,70.5578,8.5,Shahrah-e-Faisal,ACCIDENT,Pakistan
2056,34.3022,68.0937,9.7,Shahrah-e-Faisal,ACCIDENT,Pakistan
2057,26.5087,67.7598,4.9,Ring Road,ROAD_WORKS,Pakistan
2058,27.2846,69.0436,2.6,Ring Road,ACCIDENT,Pakistan
2059,32.6387,70.9147,5.7,Mall Road,TRAFFIC_JAM,London
2060,25.3655,68.4584,7.0,Shahrah-e-Faisal,ACCIDENT,London
2061,28.6042,67.7703,3.1,Mall Road,ROAD_WORKS,London
2062,33.4986,71.8793,8.7,GT Road,ACCIDENT,Pakistan
2063,35.1276,67.9384,1.3,Mall Road,TRAFFIC_JAM,London
2064,33.9816,72.6372,8.9,Mall Road,ACCIDENT,Pakistan
2065,35.0459,70.3403,3.6,GT Road,ACCIDENT,Pakistan
2066,25.435,70.6576,3.3,Ring Road,ACCIDENT,London
2067,30.5968,74.5511,6.6,Shahrah-e-Faisal,ROAD_CLOSURE,London
2068,34.6208,67.0609,3.7,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
2069,28.2884,70.2541,4.1,Peshawar Rd,ACCIDENT,Pakistan
2070,25.675,73.1927,9.5,M-2 Motorway,ROAD_WORKS,London
2071,34.4848,70.1852,8.2,Peshawar Rd,ROAD_WORKS,London
2072,28.6336,70.9668,2.5,GT Road,TRAFFIC_JAM,Pakistan
2073,29.9009,70.3862,4.8,GT Road,ROAD_WORKS,Pakistan
2074,35.5533,74.6042,9.1,M-2 Motorway,ROAD_WORKS,Pakistan
2075,34.3643,71.1868,6.4,Mall Road,ROAD_CLOSURE,Pakistan
2076,34.8424,70.9377,6.7,GT Road,ROAD_CLOSURE,London
2077,24.0553,67.4255,2.8,M-2 Motorway,ROAD_CLOSURE,London
2078,28.1824,69.5461,3.7,Mall Road,TRAFFIC_JAM,Pakistan
2079,28.1439,68.9696,5.2,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
2080,33.1778,72.5872,3.6,Ring Road,ROAD_CLOSURE,Pakistan
2081,27.3018,68.1233,8.5,Mall Road,TRAFFIC_JAM,London
2082,36.5831,68.7913,8.8,Mall Road,ROAD_CLOSURE,London
2083,28.6815,69.1364,1.2,M-2 Motorway,ROAD_WORKS,London
2084,33.8759,67.6928,8.4,Shahrah-e-Faisal,ROAD_WORKS,London
2085,34.7468,69.3574,8.6,Ring Road,ROAD_CLOSURE,London
2086,28.9253,69.5596,1.2,M-2 Motorway,ROAD_CLOSURE,London
2087,35.2076,74.5415,1.9,GT Road,ROAD_WORKS,London
2088,31.9467,71.4578,1.3,Mall Road,TRAFFIC_JAM,London
2089,32.7903,69.629,1.7,Shahrah-e-Faisal,TRAFFIC_JAM,London
2090,28.4381,67.4141,3.8,Peshawar Rd,ACCIDENT,London
2091,36.3522,68.3308,5.2,Peshawar Rd,TRAFFIC_JAM,Pakistan
2092,29.1442,73.0716,6.1,GT Road,TRAFFIC_JAM,Pakistan
2093,28.0629,68.7708,2.3,Ring Road,ROAD_WORKS,London
2094,30.1645,72.1256,6.8,GT Road,TRAFFIC_JAM,Pakistan
2095,30.5508,67.0498,10.0,Shahrah-e-Faisal,ACCIDENT,Pakistan
2096,26.2807,68.6426,2.5,GT Road,TRAFFIC_JAM,London
2097,26.1127,68.2934,3.2,M-2 Motorway,TRAFFIC_JAM,London
2098,24.9638,73.2481,3.8,GT Road,ROAD_CLOSURE,Pakistan
2099,26.4489,72.8876,4.9,Shahrah-e-Faisal,ROAD_WORKS,London
2100,35.0339,71.4868,9.7,M-2 Motorway,ACCIDENT,London
2101,24.3053,67.6984,3.6,Ring Road,ACCIDENT,London
2102,24.9502,70.857,3.9,Ring Road,ROAD_CLOSURE,London
2103,26.3916,68.3972,8.7,Ring Road,TRAFFIC_JAM,Pakistan
2104,26.5658,74.2037,3.5,Shahrah-e-Faisal,ROAD_CLOSURE,London
2105,35.4436,71.0601,7.9,Ring Road,TRAFFIC_JAM,Pakistan
2106,24.8905,74.2381,9.7,Shahrah-e-Faisal,ROAD_CLOSURE,London
2107,24.6337,68.6035,6.2,Ring Road,TRAFFIC_JAM,Pakistan
2108,35.4244,73.753,4.4,M-2 Motorway,TRAFFIC_JAM,Pakistan
2109,33.1139,74.8111,6.4,Ring Road,TRAFFIC_JAM,London
2110,30.4218,71.3938,3.4,Mall Road,ROAD_WORKS,London
2111,29.8715,72.4606,1.7,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
2112,25.7921,69.2872,8.1,Peshawar Rd,ACCIDENT,Pakistan
2113,26.4246,71.6402,4.1,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
2114,33.6226,67.9788,6.4,GT Road,ROAD_CLOSURE,Pakistan
2115,24.6408,70.8325,1.9,M-2 Motorway,ROAD_WORKS,Pakistan
2116,30.6065,71.7955,9.9,Shahrah-e-Faisal,ACCIDENT,London
2117,31.81,72.5416,7.7,Peshawar Rd,ROAD_CLOSURE,London
2118,33.8817,74.0791,1.4,M-2 Motorway,ACCIDENT,London
2119,33.9905,67.0836,7.7,Ring Road,ROAD_WORKS,London
2120,27.8264,74.2848,7.4,GT Road,ACCIDENT,London
2121,32.8286,71.8896,9.4,Ring Road,ACCIDENT,London
2122,36.1045,70.2797,9.3,Mall Road,TRAFFIC_JAM,London
2123,30.6579,72.4045,1.3,M-2 Motorway,ROAD_CLOSURE,London
2124,33.9341,72.5636,1.3,Shahrah-e-Faisal,ACCIDENT,London
2125,36.2452,73.4023,7.2,M-2 Motorway,ROAD_CLOSURE,London
2126,26.0711,71.1924,8.3,M-2 Motorway,TRAFFIC_JAM,Pakistan
2127,30.8213,72.985,8.0,M-2 Motorway,ROAD_CLOSURE,Pakistan
2128,36.8669,67.3228,9.5,Ring Road,ROAD_WORKS,Pakistan
2129,35.7505,74.5325,3.4,Shahrah-e-Faisal,ACCIDENT,London
2130,36.2945,70.0154,8.9,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
2131,26.0092,70.787,5.9,GT Road,ROAD_WORKS,London
2132,33.1507,71.2537,4.1,Ring Road,ROAD_CLOSURE,Pakistan
2133,30.1833,72.3045,4.8,Ring Road,TRAFFIC_JAM,London
2134,31.584,72.3312,1.4,GT Road,ROAD_CLOSURE,London
2135,25.8018,74.1276,9.5,Mall Road,TRAFFIC_JAM,Pakistan
2136,26.61,67.5666,7.8,Peshawar Rd,ACCIDENT,Pakistan
2137,29.4083,70.2832,6.2,Ring Road,ACCIDENT,Pakistan
2138,28.6606,69.2985,2.4,GT Road,ACCIDENT,London
2139,35.64,68.2071,1.6,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
2140,31.774,68.8809,8.0,GT Road,ROAD_WORKS,Pakistan
2141,25.694,72.3148,7.3,GT Road,TRAFFIC_JAM,London
2142,34.4357,71.9866,5.5,Shahrah-e-Faisal,TRAFFIC_JAM,London
2143,36.6964,73.07,5.7,Peshawar Rd,ROAD_CLOSURE,Pakistan
2144,34.5565,70.5186,6.7,Ring Road,ROAD_WORKS,London
2145,35.5972,74.9152,3.8,Mall Road,ROAD_CLOSURE,Pakistan
2146,30.025,74.3705,9.0,Peshawar Rd,ROAD_WORKS,Pakistan
2147,24.8827,67.2608,8.1,M-2 Motorway,TRAFFIC_JAM,Pakistan
2148,32.1659,71.0083,4.0,GT Road,TRAFFIC_JAM,Pakistan
2149,36.1356,68.7365,6.3,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
2150,35.1065,72.2567,9.8,Mall Road,ROAD_CLOSURE,Pakistan
2151,29.8147,72.5616,8.0,Ring Road,ACCIDENT,Pakistan
2152,29.1682,72.2561,7.7,Mall Road,TRAFFIC_JAM,Pakistan
2153,31.2156,74.4038,5.7,Mall Road,ROAD_CLOSURE,Pakistan
2154,29.6796,67.176,9.9,Peshawar Rd,TRAFFIC_JAM,London
2155,31.7369,70.6957,6.9,Ring Road,ROAD_CLOSURE,London
2156,36.0604,74.5783,9.4,Peshawar Rd,ROAD_WORKS,Pakistan
